tick,employed_households(Über Haushalte),BeschäftigteLeute(über Unternehmen),openPositions,durchschnittsgehalt,durchschnittspreis,durchschnittsinventar,gesamtNachfrageLetzterMonat,geplanterMonatlicherKonsum(Haushalte),allUnternehmenMoney,allHaushalteMoney,allMoney
125916.0,990,990,16,1.0303751293125025,1.8128703105695905,571.46,102071.27783751815,34514.95525019888,69710.58382549885,130289.41617450099,199999.99999999983
125937.0,987,987,8,1.0278443735458942,1.8116565433002654,566.96,99084.87355824026,34589.68464138474,74940.37959900878,125059.62040099101,199999.9999999998
125958.0,976,976,9,1.028047056901451,1.8093163975933848,574.98,100429.4878335956,34500.27097338322,69453.83976506734,130546.16023493248,199999.99999999983
125979.0,976,976,3,1.0288712817580232,1.8079006076779922,564.88,94411.68154656385,34651.00722381968,72677.93987628298,127322.0601237168,199999.99999999977
126000.0,966,966,2,1.0245463780748947,1.8069915497527693,544.86,110538.7342874347,34643.33803889953,74135.57344840544,125864.42655159424,199999.99999999968
126021.0,964,964,2,1.019777321109342,1.807220017404941,526.28,121979.46339469179,34677.67853949304,72420.87302650827,127579.1269734916,199999.99999999988
126042.0,974,974,1,1.015451972641432,1.8081535845765089,538.42,128986.55503757858,34811.54056195366,70520.51514665605,129479.48485334378,199999.99999999983
126063.0,985,985,2,1.0091604995234238,1.8081622311853704,567.78,103122.98100001471,34329.8375740831,66710.04508759343,133289.95491240616,199999.9999999996
126084.0,983,983,7,1.0103268793821116,1.8069190988788508,578.23,104013.41744112471,34619.490931341104,68990.71905922086,131009.28094077873,199999.9999999996
126105.0,975,975,4,1.0119939003450633,1.8042934333331875,570.35,106758.30470620395,34448.7581232745,72423.83120938983,127576.16879060997,199999.9999999998
126126.0,976,976,2,1.005910587096734,1.803735279273489,542.73,118361.30109082496,34556.33276492971,75184.34683058686,124815.65316941311,199999.99999999997
126147.0,979,979,1,1.0010424310864112,1.8029780618441467,528.01,122993.02784369588,34515.682506287834,73787.32884459259,126212.67115540754,200000.00000000012
126168.0,986,986,5,1.0002313656749755,1.8034509953862483,511.92,133585.60127645105,34739.6524918778,71838.03867085473,128161.96132914544,200000.00000000017
126189.0,992,992,10,1.0061153273582573,1.8036849192342002,524.26,99530.22284726003,34713.755026323655,71771.92081373523,128228.07918626489,200000.00000000012
126210.0,989,989,10,1.0060237165949268,1.802685933986725,506.02,99213.18625999504,34645.624401589834,76311.37874567561,123688.62125432458,200000.00000000017
126231.0,979,979,9,1.00829120609522,1.8025901985838195,496.59,125373.25497862764,34726.61757183813,72405.92980151557,127594.07019848448,200000.00000000006
126252.0,980,980,10,1.0066949844971946,1.8010987407673518,498.8,142233.32696498244,34491.87264435083,71076.3318768119,128923.66812318808,200000.0
126273.0,992,992,16,1.0059046138129828,1.8018249342985293,550.11,128777.16334366388,34759.18467899785,64562.85029471058,135437.1497052895,200000.0000000001
126294.0,995,995,20,1.006533649194966,1.7986211506999417,548.54,119999.16003339918,34551.05869740635,74351.92518087251,125648.07481912742,199999.99999999994
126315.0,992,992,22,1.0049396826673047,1.795497214337464,571.46,141721.73399612744,34759.69904436448,69587.37673989817,130412.62326010175,199999.99999999994
126336.0,995,995,29,1.0056431555707688,1.7947218088529737,557.84,119280.75445885924,34836.42154575326,73478.2042634718,126521.79573652819,200000.0
126357.0,994,994,31,1.0065925048825874,1.7948253251862252,548.46,123700.19437509266,34713.008314013445,74917.76315602931,125082.23684397106,200000.00000000035
126378.0,994,994,22,1.0054488833091357,1.7943150608847662,542.95,148013.29701219944,34740.29617031038,71164.26087093678,128835.73912906386,200000.00000000064
126399.0,996,996,25,1.0059220346224043,1.79850975898359,557.94,126093.16662435407,34911.86694166106,70458.11111128199,129541.88888871844,200000.00000000044
126420.0,996,996,26,1.004761431364714,1.7973222608106851,566.95,113605.27696907608,34567.83914187546,72444.2355558536,127555.7644441471,200000.0000000007
126441.0,992,992,22,1.00188567989638,1.796467614564306,553.72,114854.22099488167,34493.018836534626,74826.41589389127,125173.58410610922,200000.0000000005
126462.0,990,990,19,1.0032948562589863,1.797210263676021,540.86,133942.25000037535,34856.09082839424,74967.19406121083,125032.80593878956,200000.0000000004
126483.0,989,989,12,1.0047598717048687,1.7986850300977903,554.56,114382.59253786554,34347.38500560738,70516.21213807068,129483.78786192973,200000.0000000004
126504.0,988,988,10,1.0018103011975392,1.7999024145848366,522.0,130776.22459024556,34435.151002594226,77904.42803024604,122095.5719697545,200000.00000000052
126525.0,991,991,11,1.0007704040470682,1.8003924304491283,516.06,140155.85736771653,34396.80527223328,74211.19667487254,125788.80332512817,200000.0000000007
126546.0,989,989,20,0.9953076139384889,1.8025793953601523,550.63,114248.44744841034,34785.68336550938,68608.3422496343,131391.65775036623,200000.00000000052
126567.0,991,991,15,0.9958096266850134,1.8017715173613738,562.18,120755.24839330988,34769.00768051869,70495.9225087934,129504.07749120724,200000.00000000064
126588.0,992,992,16,0.9932100623283595,1.8024294901398183,543.64,116980.22955111449,34617.24396787347,76757.77565939414,123242.2243406064,200000.00000000052
126609.0,987,987,19,0.9907859383795176,1.8050218057983636,527.2,101151.02788170341,34723.55979177544,75335.7513569442,124664.24864305626,200000.00000000047
126630.0,989,989,17,0.993333207242012,1.8048505040959437,514.41,122921.88362109875,34462.73593025482,74846.90899408727,125153.09100591352,200000.0000000008
126651.0,991,991,21,1.0025602947567744,1.805033813738286,498.29,116661.90197362383,34505.81285157584,75284.05562748812,124715.94437251253,200000.00000000064
126672.0,998,998,18,1.001888107864837,1.8058617082239965,510.46,138281.40984828255,34718.687785817056,71728.26105022873,128271.73894977185,200000.00000000058
126693.0,995,995,25,1.0031774395358175,1.8076198224602198,533.8,123075.02871689231,34538.492342348196,69299.86942961041,130700.13057039038,200000.0000000008
126714.0,992,992,23,1.0061947156030573,1.8073571617395898,530.13,139684.59400829332,34654.58559997893,73832.03898271591,126167.96101728507,200000.000000001
126735.0,992,992,26,1.0003323217834048,1.8098344993313031,517.2,164392.05274975317,34422.09124470049,73560.55628185949,126439.44371814153,200000.00000000102
126756.0,996,996,26,1.0081509585061168,1.8114539290954703,565.84,130078.02485483776,34681.95324844908,65168.43579407405,134831.56420592696,200000.00000000102
126777.0,996,996,31,1.0120090551986496,1.8120328996403017,541.69,120903.45511261554,34365.60596224695,76893.52001485041,123106.47998515061,200000.00000000102
126798.0,993,993,23,1.013581557840942,1.8107833595559089,566.29,115136.87053662368,34580.33556285219,69013.14623800345,130986.85376199754,200000.000000001
126819.0,989,989,16,1.013183064814816,1.809193077575831,592.13,87585.32405382177,34504.74109936906,65660.38959970592,134339.6104002953,200000.00000000122
126840.0,983,983,9,1.007428297044215,1.8063645229609224,586.56,106684.52747968533,34422.666268318004,71516.1179912439,128483.88200875695,200000.00000000084
126861.0,976,976,3,1.011268003785458,1.8072412975664895,565.14,121516.04847387943,34534.67035591455,75682.69176036111,124317.30823963994,200000.00000000105
126882.0,974,974,1,1.0030965269366419,1.80491100065409,591.74,122981.92775407272,34506.75043335465,65486.66594015172,134513.33405984947,200000.0000000012
126903.0,972,972,3,0.9979513484042039,1.8054628784553153,581.93,110566.54386899411,34617.58831943035,73257.39189285961,126742.60810714141,200000.00000000102
126924.0,975,975,2,0.9996161714917077,1.8036959303729398,587.74,102126.73995816192,34506.64263487723,70833.3494078758,129166.65059212486,200000.00000000064
126945.0,973,973,1,0.9971109040994047,1.8010271630212273,587.25,115644.69543006044,34689.619117175076,71538.91794282437,128461.08205717664,200000.000000001
126966.0,969,969,1,0.9913578081713862,1.8009789077308511,589.2,99398.16221089798,34675.436410194525,68837.77924344878,131162.22075655198,200000.00000000076
126987.0,966,966,0,0.9880683180698184,1.7988791408456866,591.78,97892.96705597972,34703.827386999335,70213.76868151322,129786.2313184875,200000.0000000007
127008.0,958,958,2,0.9811714199123966,1.798503584404494,569.87,113358.06098850432,34957.87293490768,72952.79433544248,127047.20566455825,200000.00000000073
127029.0,959,959,2,0.9817088232587465,1.7978065534200798,570.89,121187.74148333413,34874.844285131,68970.91873633636,131029.0812636643,200000.00000000064
127050.0,966,966,0,0.9802324550672508,1.7991167522073324,557.34,107629.99873589266,34701.860552610284,72117.66165015234,127882.33834984843,200000.00000000076
127071.0,972,972,2,0.9682953561496055,1.7962820942701814,532.88,129630.10650729996,34507.51337617183,74113.79107448187,125886.20892551892,200000.0000000008
127092.0,979,979,8,0.9668998383474459,1.7963184391489349,526.82,124840.31239143688,34539.87576113343,72383.66634390186,127616.33365609901,200000.00000000087
127113.0,993,993,7,0.9775329117411203,1.794467578090182,562.54,109282.42559392216,34711.54378719169,66645.46133664547,133354.53866335476,200000.00000000023
127134.0,989,989,16,0.9812146387343269,1.794110564344219,557.24,120608.72452016913,34706.432071298055,74605.14026729617,125394.85973270425,200000.0000000004
127155.0,992,992,15,0.9776621025456502,1.7921183936915677,586.74,127721.19344546093,34905.19071694672,67110.61661462842,132889.38338537203,200000.00000000047
127176.0,992,992,20,0.9829011594928962,1.794126613974428,574.2,131045.24522022737,34887.283172907555,73287.79909965314,126712.20090034718,200000.00000000032
127197.0,992,992,23,0.993429099090265,1.794419067653968,584.64,118013.25371784916,34908.24857064716,71354.8339101775,128645.16608982287,200000.00000000038
127218.0,993,993,19,0.9941568682863162,1.794379900218978,597.79,93791.39166703429,34997.548501856625,70323.83205334819,129676.16794665216,200000.00000000035
127239.0,988,988,15,0.994538076698014,1.7936009525042003,603.33,126016.11138782075,34882.60853479688,71801.68117881348,128198.31882118684,200000.00000000032
127260.0,988,988,9,0.9954187404800774,1.7955734278898319,571.09,90132.03457824541,34861.20132403401,77156.79824658907,122843.20175341114,200000.0000000002
127281.0,983,983,9,0.9899067418607304,1.7938172406929078,517.9,149360.96611327803,34640.71502507741,79023.99118456451,120976.00881543591,200000.0000000004
127302.0,985,985,7,0.9870286065096943,1.796763464815652,477.21,150023.40682171317,34792.116329735865,79616.01888942697,120383.98111057321,200000.00000000017
127323.0,996,996,12,0.9848419866457269,1.7979671391486347,509.97,140450.63765927963,34825.88174904786,67772.64800852958,132227.35199147082,200000.0000000004
127344.0,994,994,26,0.9869745721134419,1.8003872736496975,529.47,115884.15640566287,34752.41940920981,69487.61246237656,130512.38753762378,200000.00000000035
127365.0,993,993,24,0.9852459951706176,1.7995947085635884,496.33,134998.26110507554,34684.76082084666,78725.35526910712,121274.64473089323,200000.00000000035
127386.0,994,994,24,0.9854056926569781,1.7999108361903626,493.05,122313.93300485062,34762.664776252204,73632.1942862187,126367.8057137817,200000.0000000004
127407.0,998,998,14,0.9915314880142979,1.7973896634107933,505.22,133507.63375581522,34727.95925524462,69629.58546240107,130370.41453759928,200000.00000000035
127428.0,990,990,23,0.997216628887478,1.800057155992886,511.89,107454.63155283382,34659.404891,71079.89718969504,128920.10281030499,200000.00000000003
127449.0,988,988,17,0.9932375174250648,1.797038051468502,513.49,106294.1294613685,34849.27943807381,72170.90569918496,127829.09430081544,200000.0000000004
127470.0,984,984,7,0.9991572708791933,1.7966823702032608,501.6,133842.9167780469,34809.76716227628,75017.44319686832,124982.55680313203,200000.00000000035
127491.0,988,988,10,0.9940411382469521,1.795999669089624,526.72,126472.78173611287,34544.490387533726,68472.79545697747,131527.20454302273,200000.0000000002
127512.0,989,989,12,0.9913354768149973,1.7962535799807693,501.74,124011.30418995736,34765.39595836459,76086.04274695642,123913.95725304386,200000.0000000003
127533.0,991,991,11,0.9927909485960305,1.795466777115411,500.59,108260.4292317748,34931.57504726393,74826.48587140244,125173.51412859786,200000.0000000003
127554.0,992,992,14,0.9969796849706382,1.7945734239969093,558.52,156285.1179908317,34740.991635342376,63164.24844453301,136835.7515554673,200000.0000000003
127575.0,995,995,19,1.0021497479573447,1.7957373969025057,577.36,116230.89990754434,34872.298530926535,69905.62097547944,130094.37902452069,200000.00000000012
127596.0,996,996,23,0.9998010951894905,1.7952718445933713,573.84,141658.3501096912,34728.098185211114,74231.82980380292,125768.17019619716,200000.00000000006
127617.0,992,992,22,1.00353542867635,1.7939112861086328,576.83,123219.81208477993,34581.64603089853,71317.13903529661,128682.86096470353,200000.00000000015
127638.0,993,993,14,1.0032877900231665,1.793458769764442,573.54,117874.63287764274,34876.43524569639,73130.80505011599,126869.19494988375,199999.99999999974
127659.0,989,989,14,0.9974062625069949,1.7936142008143,608.33,114367.32072653208,34823.8653832196,67597.6528562126,132402.34714378722,199999.99999999983
127680.0,991,991,9,0.989401297689517,1.790738107000758,613.98,125043.81871494358,35061.945141038355,70369.10774115441,129630.89225884553,199999.99999999994
127701.0,995,995,5,0.9837900264058582,1.7909043058606702,646.4,100035.86183118063,34905.916537497695,66511.6961512727,133488.30384872688,199999.9999999996
127722.0,992,992,7,0.9827096743787613,1.7913515855419542,652.92,108310.2952747372,34922.15565450164,71765.39934920898,128234.60065079053,199999.9999999995
127743.0,987,987,8,0.9800192087041749,1.7892011305321986,597.95,112901.46042065498,34863.17835063248,79909.57722150195,120090.42277849746,199999.99999999942
127764.0,984,984,3,0.9833317768778849,1.7852613285923231,562.67,111432.26046132178,34914.761829776246,76398.21549194709,123601.78450805233,199999.99999999942
127785.0,977,977,4,0.9774518086687803,1.783309101932148,569.61,123417.75851483102,35069.40659220304,68969.47951496612,131030.52048503332,199999.99999999945
127806.0,978,978,2,0.9802227387913939,1.7823209324685043,540.81,115123.3466786123,35006.09054885027,75924.83344823528,124075.16655176415,199999.99999999942
127827.0,984,984,0,0.9776041526765278,1.7813092931549412,530.94,134385.63355038175,34948.03025688426,72736.45827541278,127263.5417245866,199999.99999999936
127848.0,986,986,11,0.9780076323257432,1.782732243554068,536.8,123498.25570790502,35108.626182793254,70384.04305470297,129615.95694529609,199999.99999999907
127869.0,993,993,13,0.9927341507445275,1.7831350578833136,526.92,123869.86274668989,35191.48066376588,74299.92464612258,125700.07535387685,199999.99999999942
127890.0,992,992,13,0.9910888869873282,1.7814223037555046,539.84,126104.61975210096,34925.66382685446,69061.33510563048,130938.66489436894,199999.99999999942
127911.0,986,986,20,0.992165680077113,1.7830815190368552,528.17,112446.6518245556,34722.077587598964,73323.49981829498,126676.50018170463,199999.9999999996
127932.0,988,988,25,0.9987370157382353,1.7824746642522749,515.14,116302.98469370759,34918.17672053538,75024.63433307054,124975.36566692872,199999.99999999924
127953.0,992,992,21,1.0039313034478974,1.7830821857214472,520.66,119719.89547364108,34962.89963361908,71058.6718849118,128941.32811508776,199999.99999999956
